"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2078/2079",2079,120,120,100,85.8029039974681,3513.91126316227,442
"2079/2080",2080,120,120,100,86.1108357455287,4998.11132717319,312
"2080/2081",2081,121,121,100,82.4859200250412,4698.53700031433,669
"2081/2082",2082,120,120,100,82.6198198553229,4780.58160659298,410
"2082/2083",2083,120,120,100,84.2169400377006,4945.3655882962,455
"2083/2084",2084,120,120,100,83.105426019205,2789.75659183878,582
"2084/2085",2085,121,121,100,81.4775544132935,3339.95475345571,596
"2085/2086",2086,120,120,100,83.8907336777575,3885.78768442757,631
"2086/2087",2087,120,120,100,82.7744544082525,3160.7302796375,599
"2087/2088",2088,120,120,100,81.0198028687901,3852.11321681179,703
"2088/2089",2089,121,121,100,83.9581988544305,3612.74416526873,572
"2089/2090",2090,120,120,100,83.5271030159074,2416.59588689357,646
"2090/2091",2091,120,120,100,80.8971318947642,3470.25187772978,736
"2091/2092",2092,120,120,100,84.3068581520074,2289.00695877336,611
"2092/2093",2093,121,121,100,83.8917331163884,5124.812410946,516
"2093/2094",2094,120,120,100,79.1224265090186,4813.09014384076,796
"2094/2095",2095,120,120,100,86.8014443472348,3153.21220943052,470
"2095/2096",2096,120,120,100,82.5320187496291,5735.27874125168,276
"2096/2097",2097,121,121,100,73.4102370634428,7072.44494536333,552
"2097/2098",2098,120,120,100,80.3900647455066,3861.08918175101,776
"2098/2099",2099,120,120,100,83.9449697270193,3702.7512819767,527
"2099/2100",2100,120,120,100,87.1203677877565,4009.81924182363,252
"2100/2101",2101,120,120,100,82.7970489689778,4389.75852736272,554
