"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2040/2041",2041,121,121,100,87.9531842604738,8031.29882248351,113
"2041/2042",2042,120,120,100,76.3930485466162,11431.0878933975,195
"2042/2043",2043,120,120,100,86.6252244306525,4553.16260398086,257
"2043/2044",2044,120,120,100,87.0765548222698,8212.09233446466,145
"2044/2045",2045,121,121,100,82.9303903629925,4762.34372174786,531
"2045/2046",2046,120,120,100,81.2901752946291,7696.31747768633,266
"2046/2047",2047,120,120,100,80.6973506063005,6927.94399170717,493
"2047/2048",2048,120,120,100,88.7315072365463,5941.11847550003,198
"2048/2049",2049,121,121,100,89.2057378099471,5253.41582903638,289
"2049/2050",2050,120,120,100,87.7419266590114,3471.86560613755,333
"2050/2051",2051,120,120,100,78.7451383640628,8099.33643517829,208
"2051/2052",2052,120,120,100,78.05486450839,9980.43352336157,200
"2052/2053",2053,121,121,100,80.9396123807692,9526.90159978019,205
"2053/2054",2054,120,120,100,81.5526475472261,9602.40852182033,126
"2054/2055",2055,120,120,100,87.1800732075935,6881.63756595738,228
"2055/2056",2056,120,120,100,78.3910548584618,9186.07001317944,133
"2056/2057",2057,121,121,100,80.3059724618133,6746.84174835915,365
"2057/2058",2058,120,120,100,85.2200251264348,8157.98266193829,107
"2058/2059",2059,120,120,100,84.9689340519672,4924.70945038926,332
"2059/2060",2060,120,120,100,77.4850358095528,9715.91906304285,304
"2060/2061",2061,121,121,100,76.1088966901598,11450.6939899558,173
"2061/2062",2062,120,120,100,84.5590621084575,4329.52954146825,384
"2062/2063",2063,120,120,100,88.441659828356,5101.00275036879,240
"2063/2064",2064,120,120,100,81.1669453816567,7401.17835529149,402
"2064/2065",2065,121,121,100,85.2169389717801,7559.16897118278,143
"2065/2066",2066,120,120,100,90.4779083013127,7349.56046316493,47
"2066/2067",2067,120,120,100,80.581497589741,5192.99363473244,577
"2067/2068",2068,120,120,100,74.2987065316902,11940.4411619417,243
"2068/2069",2069,121,121,100,80.7073226536286,7442.83530307747,336
"2069/2070",2070,120,120,100,82.1995145194687,8041.65996980481,354
"2070/2071",2071,120,120,100,84.9718647771533,7827.47422221676,149
"2071/2072",2072,120,120,100,81.8487235042703,6949.52391048241,288
"2072/2073",2073,121,121,100,75.2340865184706,12162.1004127543,224
"2073/2074",2074,120,120,100,75.5318687018298,9103.13349165022,455
"2074/2075",2075,120,120,100,76.4851270630988,9977.98067812528,209
"2075/2076",2076,120,120,100,79.9494531234704,10770.5291678282,43
"2076/2077",2077,121,121,100,89.3384828842263,4582.64480872359,265
"2077/2078",2078,120,120,100,85.5606177461486,5208.33146775793,359
"2078/2079",2079,120,120,100,84.3861636256152,7269.15628308617,222
"2079/2080",2080,120,120,100,82.1790722369569,9547.16683953814,77
"2080/2081",2081,121,121,100,78.8698929280563,8781.79162390903,409
"2081/2082",2082,120,120,100,78.595927051816,8730.45502746385,180
"2082/2083",2083,120,120,100,80.8211737300444,9171.91035080142,235
"2083/2084",2084,120,120,100,85.7022211045587,5920.92226093169,259
"2084/2085",2085,121,121,100,81.2902551304232,6875.70308317896,324
"2085/2086",2086,120,120,100,81.9366071768782,7365.95369890891,306
"2086/2087",2087,120,120,100,84.7890649722176,6225.28408077173,216
"2087/2088",2088,120,120,100,80.6094383630279,7239.95506440755,400
"2088/2089",2089,121,121,100,84.7501182148699,7002.70702457149,252
"2089/2090",2090,120,120,100,86.2127785295215,5263.85146876052,329
"2090/2091",2091,120,120,100,81.1414669335973,6592.91418892797,383
"2091/2092",2092,120,120,100,87.027353571546,4981.85422138404,196
"2092/2093",2093,121,121,100,79.1828826946785,9556.51844272297,322
"2093/2094",2094,120,120,100,75.9733096011623,8496.30932325963,390
"2094/2095",2095,120,120,100,86.4263408942807,6523.70949624013,138
"2095/2096",2096,120,120,100,80.1533581974945,9987.67075958289,108
"2096/2097",2097,121,121,100,72.6809226424757,10823.6261724988,193
"2097/2098",2098,120,120,100,80.912526649412,7108.9581779046,396
"2098/2099",2099,120,120,100,84.5546841118612,7430.23731241841,274
"2099/2100",2100,120,120,100,87.0369710369559,7995.94280179031,53
"2100/2101",2101,120,120,100,82.3828227147878,8417.7026997963,308
