"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2045/2046",2046,120,120,100,80.0266688264337,5278.00967207924,536
"2046/2047",2047,120,120,100,79.6541964299831,4427.30975388689,619
"2047/2048",2048,120,120,100,88.7091273097085,3408.05293280724,356
"2048/2049",2049,121,121,100,86.2960097904543,3053.69361793436,544
"2049/2050",2050,120,120,100,84.1386112696237,1773.88689904753,539
"2050/2051",2051,120,120,100,78.9423427579095,5589.63843627973,404
"2051/2052",2052,120,120,100,81.7098702935864,6821.16619172692,319
"2052/2053",2053,121,121,100,84.5195364938381,6112.36240816815,280
"2053/2054",2054,120,120,100,84.774215632372,6192.01073091105,225
"2054/2055",2055,120,120,100,84.8884257399632,4287.13024352398,401
"2055/2056",2056,120,120,100,77.7762748429122,6719.64747155644,293
"2056/2057",2057,121,121,100,80.1801714958629,4083.58888521278,586
"2057/2058",2058,120,120,100,86.6575869243734,5028.61645149766,202
"2058/2059",2059,120,120,100,81.0940134356988,3060.57691275049,644
"2059/2060",2060,120,120,100,79.6905227744519,6510.34151574131,482
"2060/2061",2061,121,121,100,79.8161993300491,7844.05957083497,355
"2061/2062",2062,120,120,100,81.3269835581868,2366.48975594109,601
"2062/2063",2063,120,120,100,86.1159616353525,3089.24128299439,468
"2063/2064",2064,120,120,100,81.3700376724191,4550.55447758641,562
"2064/2065",2065,121,121,100,87.9729285321209,4423.65905985795,276
"2065/2066",2066,120,120,100,92.0898950984083,4335.22781868093,181
"2066/2067",2067,120,120,100,80.183779295814,2901.84526008274,756
"2067/2068",2068,120,120,100,84.7708986677317,7716.34956424404,366
"2068/2069",2069,121,121,100,83.3387664063812,4648.79602261912,537
"2069/2070",2070,120,120,100,84.5960089867713,4829.50843050424,455
"2070/2071",2071,120,120,100,85.3877992165453,5161.85792955011,315
"2071/2072",2072,120,120,100,80.67063795988,4447.23976517189,620
"2072/2073",2073,121,121,100,84.9381148554894,7995.18320133537,269
"2073/2074",2074,120,120,100,73.382496935752,6563.73024235293,645
"2074/2075",2075,120,120,100,80.8339122804118,6719.67785603832,409
"2075/2076",2076,120,120,100,84.9768409100743,6794.3675452359,143
"2076/2077",2077,121,121,100,85.1428188505452,2632.75269453507,539
"2077/2078",2078,120,120,100,85.2505314248101,2813.47992561758,537
"2078/2079",2079,120,120,100,85.7543704664949,4315.30304775015,395
"2079/2080",2080,120,120,100,87.5220394281478,5809.27468736283,173
"2080/2081",2081,121,121,100,82.5195253446582,5656.56538475957,572
"2081/2082",2082,120,120,100,82.7829645350539,5777.3275408037,311
"2082/2083",2083,120,120,100,85.4523025125054,6029.79716399219,375
"2083/2084",2084,120,120,100,85.0605681783691,3397.12166150659,463
"2084/2085",2085,121,121,100,82.1900772122444,4230.77185858786,508
"2085/2086",2086,120,120,100,82.2857854487047,4716.93415699806,520
"2086/2087",2087,120,120,100,83.3415943806685,3925.33562384639,482
"2087/2088",2088,120,120,100,78.8753545015225,4678.83971056156,587
"2088/2089",2089,121,121,100,86.2615721439834,4450.5055524921,468
"2089/2090",2090,120,120,100,84.1937467548669,2913.35458764341,525
"2090/2091",2091,120,120,100,80.1005153598853,4279.44065976236,624
"2091/2092",2092,120,120,100,85.7170019122404,2869.92568519153,467
"2092/2093",2093,121,121,100,84.7139830034976,6266.65885899402,435
"2093/2094",2094,120,120,100,78.5795349828331,5872.68086353596,693
"2094/2095",2095,120,120,100,88.2951272217142,3828.92499310803,332
"2095/2096",2096,120,120,100,81.9886696889298,6852.05869849492,199
"2096/2097",2097,121,121,100,73.6254577850068,8280.65936478879,428
"2097/2098",2098,120,120,100,77.708774442608,4732.16139322612,664
"2098/2099",2099,120,120,100,84.4622479657464,4607.3903433634,425
"2099/2100",2100,120,120,100,87.1970231714349,4964.81590813305,174
"2100/2101",2101,120,120,100,84.5250606087247,5193.20146056637,441
