"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2039/2040",2040,120,120,100,85.6856828465752,6680.63520108303,128
"2040/2041",2041,121,121,100,88.6923992989068,6603.92277135281,173
"2041/2042",2042,120,120,100,80.1828572569384,9592.61485782778,220
"2042/2043",2043,120,120,100,84.4427371502488,3628.29730127985,347
"2043/2044",2044,120,120,100,87.7046583625406,6554.96907465858,175
"2044/2045",2045,121,121,100,82.0429776775691,3754.68512332765,599
"2045/2046",2046,120,120,100,82.5640825209948,6440.1529235607,372
"2046/2047",2047,120,120,100,80.5021497267171,5719.09545802046,553
"2047/2048",2048,120,120,100,89.7317684697173,4599.67189339409,241
"2048/2049",2049,121,121,100,86.9519766864742,4137.29265324632,366
"2049/2050",2050,120,120,100,88.1594766655098,2471.51845759619,382
"2050/2051",2051,120,120,100,80.3597756072504,6737.71199618001,252
"2051/2052",2052,120,120,100,80.5990198182299,8415.37184588611,233
"2052/2053",2053,121,121,100,83.3484174790783,7894.9574307967,230
"2053/2054",2054,120,120,100,85.4537332048658,7964.28321248759,149
"2054/2055",2055,120,120,100,87.7140343659212,5555.84353452502,296
"2055/2056",2056,120,120,100,78.4920723913738,7972.01707616355,188
"2056/2057",2057,121,121,100,82.3688050025567,5285.43009658437,432
"2057/2058",2058,120,120,100,87.3098620504234,6590.41916363547,137
"2058/2059",2059,120,120,100,84.4939131875835,3926.59739734419,424
"2059/2060",2060,120,120,100,79.822082053508,8127.05914341565,383
"2060/2061",2061,121,121,100,78.3780640401765,9612.06957350671,197
"2061/2062",2062,120,120,100,84.2421547252525,3322.25698829815,457
"2062/2063",2063,120,120,100,86.9259092895099,4151.74819569848,310
"2063/2064",2064,120,120,100,81.2633406164314,6022.53004591446,450
"2064/2065",2065,121,121,100,88.9316460661666,5965.03416895308,189
"2065/2066",2066,120,120,100,90.5864419320751,5809.9425535854,68
"2066/2067",2067,120,120,100,80.8281686523896,3877.3297120519,638
"2067/2068",2068,120,120,100,79.6005088218135,9764.71773498971,275
"2068/2069",2069,121,121,100,84.700705284873,5962.0880961651,396
"2069/2070",2070,120,120,100,84.9383475098002,6339.31792066433,380
"2070/2071",2071,120,120,100,85.6260057441759,6498.61789224017,194
"2071/2072",2072,120,120,100,80.9266317048223,5824.93616575655,411
"2072/2073",2073,121,121,100,83.0640188625803,10058.2159830816,232
"2073/2074",2074,120,120,100,74.3517529124492,7775.61504562199,509
"2074/2075",2075,120,120,100,79.7242847778471,8406.63942229934,267
"2075/2076",2076,120,120,100,84.0348661801872,8797.19170071185,65
"2076/2077",2077,121,121,100,89.5572225999385,3614.7976832483,371
"2077/2078",2078,120,120,100,87.2085782438335,3922.55573872477,398
"2078/2079",2079,120,120,100,85.7521650685649,5722.13198608439,287
"2079/2080",2080,120,120,100,83.6731042882075,7764.05825227965,111
"2080/2081",2081,121,121,100,81.5869577828144,7195.15163569711,458
"2081/2082",2082,120,120,100,81.0909877321283,7230.95435485244,218
"2082/2083",2083,120,120,100,83.3037275265942,7606.16800092906,263
"2083/2084",2084,120,120,100,86.3809651060546,4571.04127100762,310
"2084/2085",2085,121,121,100,82.3889805257986,5419.65105475858,373
"2085/2086",2086,120,120,100,83.0039005938779,6041.84369618446,362
"2086/2087",2087,120,120,100,83.8269822370057,5007.37728331611,290
"2087/2088",2088,120,120,100,80.0931007305553,5958.82105240412,450
"2088/2089",2089,121,121,100,86.7819872079017,5757.75553025678,331
"2089/2090",2090,120,120,100,85.8326701701189,3951.71450691484,388
"2090/2091",2091,120,120,100,82.2365336557996,5433.93253087904,450
"2091/2092",2092,120,120,100,88.329167045651,3871.50191142317,296
"2092/2093",2093,121,121,100,81.5954940131523,7829.98335458152,346
"2093/2094",2094,120,120,100,77.5152721577833,7245.79444703646,498
"2094/2095",2095,120,120,100,88.0676284287874,5174.39972654916,194
"2095/2096",2096,120,120,100,83.2939926408526,8484.60639801901,138
"2096/2097",2097,121,121,100,71.0942275928501,9632.96987736784,271
"2097/2098",2098,120,120,100,79.4551935353647,5937.28208479844,464
"2098/2099",2099,120,120,100,84.4753298110645,6032.08506276738,318
"2099/2100",2100,120,120,100,88.3207369492611,6388.68431605306,91
"2100/2101",2101,120,120,100,83.849738176692,6792.1612656489,342
