"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2058/2059",2059,120,120,100,79.5393433048794,2002.28047539061,759
"2059/2060",2060,120,120,100,85.7983380241603,4335.66492505884,507
"2060/2061",2061,121,121,100,83.4514351791695,5605.32122336514,366
"2061/2062",2062,120,120,100,79.5599251443437,1560.06845442252,749
"2062/2063",2063,120,120,100,81.6991428275669,2687.40394755686,699
"2063/2064",2064,120,120,100,82.0482893103745,3091.5406684936,683
"2064/2065",2065,121,121,100,87.002285217317,3382.92888261331,462
"2065/2066",2066,120,120,100,89.3091438375486,3008.40327599505,265
"2066/2067",2067,120,120,100,78.9373793064606,1757.53353948146,889
"2067/2068",2068,120,120,100,87.3471267733894,5518.0919676167,382
"2068/2069",2069,121,121,100,84.7852809397846,3126.62375669787,630
"2069/2070",2070,120,120,100,83.95460669571,3130.23293197528,502
"2070/2071",2071,120,120,100,81.5893237827258,4269.0580857303,494
"2071/2072",2072,120,120,100,78.8521062596337,3440.19555843435,693
"2072/2073",2073,121,121,100,88.0555914253709,5863.27163670305,319
"2073/2074",2074,120,120,100,75.9396225551973,4843.25285538565,735
"2074/2075",2075,120,120,100,81.263774312747,5468.32493126858,547
"2075/2076",2076,120,120,100,88.2318518964858,4917.10788801126,172
"2076/2077",2077,121,121,100,81.8389976247236,1993.34932912327,766
"2077/2078",2078,120,120,100,82.0415518189875,1765.90360470023,683
"2078/2079",2079,120,120,100,85.3805966301079,2855.12579618115,453
"2079/2080",2080,120,120,100,84.9351399930365,4621.21177013963,296
"2080/2081",2081,121,121,100,85.1966986436291,3395.85838006251,582
"2081/2082",2082,120,120,100,85.9543274425487,3925.58731541596,365
"2082/2083",2083,120,120,100,84.1192220240482,4296.50844911858,457
"2083/2084",2084,120,120,100,81.6185223068987,2664.58288379665,629
"2084/2085",2085,121,121,100,81.9320970822337,2803.57448693179,634
"2085/2086",2086,120,120,100,84.9448172945868,3067.46418975387,598
"2086/2087",2087,120,120,100,83.8950010421522,2567.17384014558,561
"2087/2088",2088,120,120,100,82.1433382453706,3065.95307494141,637
"2088/2089",2089,121,121,100,86.1135393035238,2986.69628364593,540
"2089/2090",2090,120,120,100,83.6543136264172,1867.48034809902,624
"2090/2091",2091,120,120,100,82.3187035521769,2718.27928268444,742
"2091/2092",2092,120,120,100,83.5537893798373,1742.22494706325,590
"2092/2093",2093,121,121,100,83.9096133441853,4404.2701932285,515
"2093/2094",2094,120,120,100,79.9091021580225,3917.0751284603,765
"2094/2095",2095,120,120,100,87.5589510998561,2501.05345537793,442
"2095/2096",2096,120,120,100,83.9522825656986,5007.99254859984,246
"2096/2097",2097,121,121,100,73.685978017751,6697.53656453267,636
"2097/2098",2098,120,120,100,79.2715159982854,3142.87095088139,733
"2098/2099",2099,120,120,100,86.0016984535923,3250.76814049855,488
"2099/2100",2100,120,120,100,87.6981515883908,3352.14208352193,228
"2100/2101",2101,120,120,100,86.1448342297608,3362.86203041766,488
