"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2082/2083",2083,120,120,100,84.2188267169877,4663.53357891738,484
"2083/2084",2084,120,120,100,83.3934360951589,2388.09869292378,588
"2084/2085",2085,121,121,100,81.5632842123923,2981.75359312538,637
"2085/2086",2086,120,120,100,81.2774956659723,3801.78549707402,671
"2086/2087",2087,120,120,100,82.3566927627508,2951.12559479661,636
"2087/2088",2088,120,120,100,78.790919848223,3693.88051047549,734
"2088/2089",2089,121,121,100,84.4751339247214,3492.56490748469,629
"2089/2090",2090,120,120,100,82.2331794340862,2125.54155807104,674
"2090/2091",2091,120,120,100,80.0180595358688,3382.34254131,832
"2091/2092",2092,120,120,100,84.118971153961,2141.84194837417,661
"2092/2093",2093,121,121,100,85.181133247459,4583.39394193515,503
"2093/2094",2094,120,120,100,77.7238981826813,4743.05340837128,885
"2094/2095",2095,120,120,100,86.43399726383,3064.67014317028,508
"2095/2096",2096,120,120,100,81.9580571796341,5515.38686167914,308
"2096/2097",2097,121,121,100,72.065830450425,6733.8326798128,582
"2097/2098",2098,120,120,100,77.9680190532163,3693.2588152457,798
"2098/2099",2099,120,120,100,84.1516913353917,3478.18574927002,521
"2099/2100",2100,120,120,100,87.0031120958429,3645.19154920243,277
"2100/2101",2101,120,120,100,81.9799178849989,4191.47049768362,582
