"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2043/2044",2044,120,120,100,87.1332492329684,5033.44650625857,235
"2044/2045",2045,121,121,100,81.0687147827466,2770.64211441064,716
"2045/2046",2046,120,120,100,78.3073723115222,5189.5912025366,535
"2046/2047",2047,120,120,100,80.4383995909639,4355.83782132342,624
"2047/2048",2048,120,120,100,89.3151792205244,3389.96895129094,376
"2048/2049",2049,121,121,100,84.6691716366249,3078.11330272956,571
"2049/2050",2050,120,120,100,84.095601829561,1834.65520473057,597
"2050/2051",2051,120,120,100,78.7151837854499,5501.97131276596,430
"2051/2052",2052,120,120,100,81.154814123197,6660.49351329869,320
"2052/2053",2053,121,121,100,83.9516575397174,6156.57322983444,301
"2053/2054",2054,120,120,100,83.7298621342243,6188.68152299058,230
"2054/2055",2055,120,120,100,85.9805610757721,4194.12921980862,404
"2055/2056",2056,120,120,100,78.389476487745,6586.72238479648,309
"2056/2057",2057,121,121,100,79.6396986414229,4123.18592308741,612
"2057/2058",2058,120,120,100,86.0008406954157,5065.01853172434,217
"2058/2059",2059,120,120,100,81.2680472622114,2954.27606355911,630
"2059/2060",2060,120,120,100,80.2525643070676,6477.08090264816,480
"2060/2061",2061,121,121,100,79.3238207832837,7857.68618022231,373
"2061/2062",2062,120,120,100,82.03775374414,2445.755718878,624
"2062/2063",2063,120,120,100,84.9132444439765,3046.15788433142,461
"2063/2064",2064,120,120,100,81.7552951148045,4656.45206017792,607
"2064/2065",2065,121,121,100,87.5268048815269,4627.66807811894,313
"2065/2066",2066,120,120,100,90.4641957357508,4264.9339270154,182
"2066/2067",2067,120,120,100,79.640762044186,3092.1861325996,802
"2067/2068",2068,120,120,100,82.3968260960683,7934.05280791409,386
"2068/2069",2069,121,121,100,83.2392538055246,4669.2841081759,546
"2069/2070",2070,120,120,100,83.6682217947673,4933.21694609523,459
"2070/2071",2071,120,120,100,84.9207985740031,5069.17453430593,324
"2071/2072",2072,120,120,100,81.0986466891482,4393.91836513672,619
"2072/2073",2073,121,121,100,82.9731753215183,8125.9186268067,284
"2073/2074",2074,120,120,100,74.4322549239678,6477.10883333348,643
"2074/2075",2075,120,120,100,82.482767752781,6630.47304855939,418
"2075/2076",2076,120,120,100,84.9800147099559,6987.15752459224,170
"2076/2077",2077,121,121,100,85.6496170725841,2604.16387200728,539
"2077/2078",2078,120,120,100,83.8730354190302,2968.69849275239,569
"2078/2079",2079,120,120,100,86.4913428404434,4323.82211173978,387
"2079/2080",2080,120,120,100,87.4532450830611,5983.55095844716,222
"2080/2081",2081,121,121,100,83.1589603472676,5645.82125296071,578
"2081/2082",2082,120,120,100,80.5626492128195,5694.72637591418,319
"2082/2083",2083,120,120,100,85.0251936996701,5932.10282761417,352
"2083/2084",2084,120,120,100,84.4346577705655,3476.95621007122,479
"2084/2085",2085,121,121,100,81.3543498819308,4182.34589025937,494
"2085/2086",2086,120,120,100,82.5501191931926,4660.8684325926,521
"2086/2087",2087,120,120,100,83.2534353713218,3854.6563035138,476
"2087/2088",2088,120,120,100,81.5799146617119,4620.23550319392,619
"2088/2089",2089,121,121,100,85.1158342140207,4383.07445407007,459
"2089/2090",2090,120,120,100,85.2005823826294,3025.6508400077,555
"2090/2091",2091,120,120,100,81.3596085644167,4168.8924273653,619
"2091/2092",2092,120,120,100,85.483238754583,2853.8666938059,485
"2092/2093",2093,121,121,100,82.4964556082414,6225.25747567974,448
"2093/2094",2094,120,120,100,78.6774031145287,5713.68609376438,667
"2094/2095",2095,120,120,100,89.1958055545747,3856.41682825331,347
"2095/2096",2096,120,120,100,81.8122629643549,6744.14383181836,221
"2096/2097",2097,121,121,100,73.7883995713073,8002.10150622297,410
"2097/2098",2098,120,120,100,79.1344414960968,4643.34125168715,641
"2098/2099",2099,120,120,100,86.8169276819863,4535.21204089839,445
"2099/2100",2100,120,120,100,86.7852786169024,4928.16778250039,181
"2100/2101",2101,120,120,100,83.7490320863835,5296.8525061328,460
