"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2047/2048",2048,120,120,100,80.771267643222,1215.56208165456,830
"2048/2049",2049,121,121,100,77.9487040476497,1231.79397610575,1025
"2049/2050",2050,120,120,100,75.464573545546,534.816089435481,1224
"2050/2051",2051,120,120,100,76.1746248419886,2908.49894926278,978
"2051/2052",2052,120,120,100,81.3772691294016,3519.87839883054,612
"2052/2053",2053,121,121,100,82.0776666509501,3018.56608635234,614
"2053/2054",2054,120,120,100,83.5892989274507,2860.52113494696,568
"2054/2055",2055,120,120,100,80.0786305317579,1800.79979567975,775
"2055/2056",2056,120,120,100,72.0980269456959,4107.12306497712,812
"2056/2057",2057,121,121,100,72.3390145570229,1721.41069678823,992
"2057/2058",2058,120,120,100,84.4158386774943,2121.25076112617,542
"2058/2059",2059,120,120,100,73.1975442589464,1250.4117191541,1151
"2059/2060",2060,120,120,100,78.5337019499148,3150.7740403926,768
"2060/2061",2061,121,121,100,80.3221944555353,4093.0335418866,640
"2061/2062",2062,120,120,100,71.4454149871362,891.499366319273,1173
"2062/2063",2063,120,120,100,75.7471690041057,1494.75367955584,991
"2063/2064",2064,120,120,100,77.879004805176,1944.84152171621,1012
"2064/2065",2065,121,121,100,84.3662182398857,1811.72499641916,694
"2065/2066",2066,120,120,100,85.8716308125622,1703.0319605777,519
"2066/2067",2067,120,120,100,72.6098750676065,1072.49658946972,1182
"2067/2068",2068,120,120,100,85.6489509201674,3475.36713483837,569
"2068/2069",2069,121,121,100,79.874141545115,2024.45338037936,903
"2069/2070",2070,120,120,100,79.4131492795859,1880.97521709604,739
"2070/2071",2071,120,120,100,78.2927122659457,2633.71492118295,823
"2071/2072",2072,120,120,100,74.3919155921667,2138.73537857551,989
"2072/2073",2073,121,121,100,85.6346127251272,3847.3015405098,479
"2073/2074",2074,120,120,100,68.7990150874921,3803.17636875436,978
"2074/2075",2075,120,120,100,80.8033891416326,3469.51131271757,791
"2075/2076",2076,120,120,100,87.7967520977727,3042.56324584968,404
"2076/2077",2077,121,121,100,76.4518849151282,1139.76523192134,1101
"2077/2078",2078,120,120,100,77.0805816226803,956.397879329044,1038
"2078/2079",2079,120,120,100,81.5620025464232,1682.76692129206,681
"2079/2080",2080,120,120,100,84.8685621293516,2591.53247348312,555
"2080/2081",2081,121,121,100,78.1290715929117,2411.20526958629,883
"2081/2082",2082,120,120,100,80.0111389958911,2787.59580890462,663
"2082/2083",2083,120,120,100,80.8025856586137,2816.42315082438,702
"2083/2084",2084,120,120,100,78.056728905367,1331.66491012555,898
"2084/2085",2085,121,121,100,75.013006049423,1774.51821788494,881
"2085/2086",2086,120,120,100,79.9628946304856,2036.77259698696,900
"2086/2087",2087,120,120,100,79.7580857577705,1759.02838908136,935
"2087/2088",2088,120,120,100,76.5606361403497,2130.50475135911,971
"2088/2089",2089,121,121,100,79.3948617780206,1970.67933020275,861
"2089/2090",2090,120,120,100,78.5149553940701,1048.99616928957,963
"2090/2091",2091,120,120,100,76.1973213951005,1867.95060020965,1145
"2091/2092",2092,120,120,100,77.6124664131949,1062.33452784922,948
"2092/2093",2093,121,121,100,82.9425134059693,2947.52324052621,756
"2093/2094",2094,120,120,100,74.5644298986408,2857.76914249826,1091
"2094/2095",2095,120,120,100,82.06139974289,1438.15933739766,763
"2095/2096",2096,120,120,100,81.5045543745691,3585.15123162139,573
"2096/2097",2097,121,121,100,72.270930374887,5208.89327293262,961
"2097/2098",2098,120,120,100,74.9327256781889,2254.92317262106,1069
"2098/2099",2099,120,120,100,82.1288632260057,1988.95119036734,775
"2099/2100",2100,120,120,100,82.9370081568777,2189.65617945511,518
"2100/2101",2101,120,120,100,80.8953658171868,2125.77282281872,796
