"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2065/2066",2066,120,120,100,92.4169412099072,5319.09644407593,65
"2066/2067",2067,120,120,100,82.1350495232145,3505.28784489818,626
"2067/2068",2068,120,120,100,81.1157188115812,9232.68300874066,241
"2068/2069",2069,121,121,100,84.9551679524393,5423.02339221817,389
"2069/2070",2070,120,120,100,85.5000133575086,5744.14694920462,370
"2070/2071",2071,120,120,100,84.6662205182674,6308.48030337598,219
"2071/2072",2072,120,120,100,81.5927534795155,5363.57776230574,368
"2072/2073",2073,121,121,100,83.374000056252,9460.92697666865,230
"2073/2074",2074,120,120,100,76.1948386905842,7063.59642553702,511
"2074/2075",2075,120,120,100,81.8127614839159,8088.48048887495,306
"2075/2076",2076,120,120,100,84.9654188102013,8297.76831005141,62
"2076/2077",2077,121,121,100,87.4598493367575,3366.62710821629,399
"2077/2078",2078,120,120,100,87.1212624288855,3598.11786699854,441
"2078/2079",2079,120,120,100,86.5649652285338,5240.18094941787,259
"2079/2080",2080,120,120,100,84.7618685279467,7606.83538611326,141
"2080/2081",2081,121,121,100,84.803727637538,6132.1639432814,402
"2081/2082",2082,120,120,100,84.661361932951,6405.68254208192,194
"2082/2083",2083,120,120,100,85.2805502268766,6939.91042258125,257
"2083/2084",2084,120,120,100,85.9676377124724,4534.21111547947,349
"2084/2085",2085,121,121,100,84.231552469857,4913.85403344315,361
"2085/2086",2086,120,120,100,86.1794204358775,5274.62510321569,343
"2086/2087",2087,120,120,100,87.0382790275016,4401.81254868396,283
"2087/2088",2088,120,120,100,83.0136627409029,5239.35559352208,462
"2088/2089",2089,121,121,100,87.5163590116281,5061.61401912197,303
"2089/2090",2090,120,120,100,88.2743609839636,3618.54819433764,379
"2090/2091",2091,120,120,100,84.8382462191621,4692.9025361361,432
"2091/2092",2092,120,120,100,88.5060467406638,3361.30286037084,283
"2092/2093",2093,121,121,100,84.0186865489341,7230.07524389774,345
"2093/2094",2094,120,120,100,80.5376514984309,6307.82962628733,479
"2094/2095",2095,120,120,100,89.6869932313948,4653.84283346031,185
"2095/2096",2096,120,120,100,84.3377914805624,7646.59008044191,131
"2096/2097",2097,121,121,100,73.9985942709991,9007.09974975418,255
"2097/2098",2098,120,120,100,83.050668002943,5171.66867449228,457
"2098/2099",2099,120,120,100,86.760756427424,5505.20706831291,332
"2099/2100",2100,120,120,100,90.3315385852493,5773.89675574098,69
"2100/2101",2101,120,120,100,85.9557763522516,6086.85437067039,323
